,name,category,rating,review,link,add,hour,tel,sub,category_dic,rev,lat,lng
3698,오비야,일식집,3,,https://place.map.kakao.com/12391555,서울 마포구 홍익로2길 27-20 1층,월~토 11:30 ~ 21:30 · 브레이크타임 매일 15:00 ~ 17:00,02-6408-5252,홍대역,일식,,37.5554183,126.9243398
3699,현대옥 서울홍대점,국밥,3,,https://place.map.kakao.com/2020959118,"서울 마포구 어울마당로 115-2 2,3층",매일 00:00 ~ 24:00,02-6105-1299,홍대역,한식,,37.55519839999999,126.9231455
3700,참새방앗간,"호프,요리주점",2,,https://place.map.kakao.com/16791656,서울 마포구 어울마당로 129-1,월~금 16:00 ~ 03:00,02-338-5359,홍대역,"호프,펍",,37.55606179999999,126.9242604
3701,김앤김대게 서교점,"게,대게",3,,https://place.map.kakao.com/9971730,서울 마포구 양화로 100 3층,매일 11:30 ~ 22:30,02-333-6659,홍대역,한식,,37.552704,126.918676
3702,츄이구이브레드,"제과,베이커리",3,,https://place.map.kakao.com/1699002931,서울 마포구 동교로18길 13 세원빌딩 1층,영업시간 화~금 12:00 ~ 19:00,02-2608-9393,홍대역,"베이커리,카페",,37.5545157,126.9170357
3703,바류식당 서교동본점,"육류,고기",2,,https://place.map.kakao.com/574649408,서울 마포구 홍익로5길 19 쏠라즈빌딩 1층,,02-322-8615,홍대역,한식,,37.5538468,126.9213621
3704,도마 홍대본점,갈비,4,,https://place.map.kakao.com/18678102,서울 마포구 양화로16길 33 1층,,02-3143-0365,홍대역,한식,,37.5530461,126.9214019
3705,딥커피,커피전문점,2,,https://place.map.kakao.com/19807068,서울 마포구 동교로 209,,02-323-2979,홍대역,"베이커리,카페",,37.5586825,126.9233274
3706,황소곱창 홍대점,"곱창,막창",3,,https://place.map.kakao.com/927543869,서울 마포구 와우산로29바길 16,,02-6053-4848,홍대역,한식,,37.5557701,126.9258694
3707,나성타코,"멕시칸,브라질",4,,https://place.map.kakao.com/1888600156,서울 마포구 잔다리로2길 24 2층,,02-332-8180,홍대역,기타,,37.551519,126.921218
3708,쟁반집8292 홍대점,"육류,고기",4,,https://place.map.kakao.com/1386368604,서울 마포구 와우산로29길 66,,02-325-8292,홍대역,한식,,37.5562621,126.9266626
3709,무제한룸카페,테마카페,3,,https://place.map.kakao.com/27273035,서울 마포구 어울마당로 118 3층,,070-4202-5571,홍대역,"베이커리,카페",,37.5550055,126.9234324
3710,천사곱창 홍대점,"곱창,막창",3,,https://place.map.kakao.com/422921961,서울 마포구 와우산로21길 36-4 1층,,02-337-9297,홍대역,한식,,37.5525162,126.9219834
3711,회통령 홍대점,회,3,,https://place.map.kakao.com/27272719,서울 마포구 동교로25길 26,,070-8832-5792,홍대역,일식,,37.5581443,126.9213239
3712,스시오 홍대점,"초밥,롤",2,,https://place.map.kakao.com/21236051,서울 마포구 어울마당로 100-6 1층,,02-336-4300,홍대역,일식,,37.5536442,126.9224651
3713,무한리필 왕푸짐조개구이 홍대본점,조개,3,,https://place.map.kakao.com/924467834,서울 마포구 홍익로5길 25 2층,,02-336-3590,홍대역,한식,,37.5537376,126.9210491
3714,참치가 서교본점,참치회,3,,https://place.map.kakao.com/13272618,서울 마포구 양화로 100-10,,02-338-4806,홍대역,일식,,37.5524844,126.9189927
3715,타르틴베이커리 2호점,"제과,베이커리",3,,https://place.map.kakao.com/1631662601,서울 마포구 양화로 130,,02-324-9400,홍대역,"베이커리,카페",,37.5540634,126.9209108
3716,이공족발 홍대직영점,"족발,보쌈",3,,https://place.map.kakao.com/1238380291,서울 마포구 어울마당로 70 서포빌딩 2층,,02-332-2079,홍대역,한식,,37.5513328,126.9215159
3717,C27 홍대점,카페,2,,https://place.map.kakao.com/1341998410,서울 마포구 양화로 161 3층  301호,,02-2250-7727,홍대역,"베이커리,카페",,37.5568946,126.9233
3718,오하루 홍대점,"돈까스,우동",4,,https://place.map.kakao.com/1383171839,서울 마포구 홍익로 15 1층,,02-332-3334,홍대역,일식,,37.5537334,126.9229629
3719,퐁포네뜨,"제과,베이커리",4,,https://place.map.kakao.com/11230411,서울 마포구 와우산로25길 11,,02-337-9006,홍대역,"베이커리,카페",,37.5538532,126.9258189
3720,플레이보드 홍대2호점,보드카페,4,,https://place.map.kakao.com/1748850413,서울 마포구 잔다리로6길 20-9 3층,,070-4106-0111,홍대역,"베이커리,카페",,37.5519088,126.9206861
3721,고기꾼김춘배,"육류,고기",3,,https://place.map.kakao.com/27197478,"서울 마포구 홍익로3길 36 3,4층",,010-8554-6467,홍대역,한식,,37.552802,126.9215039
3722,파파초밥,"초밥,롤",3,,https://place.map.kakao.com/20060976,서울 마포구 와우산로21길 28-10,,070-4300-8184,홍대역,일식,,37.5526906,126.9224313
3723,맛깔1987,"해물,생선",4,,https://place.map.kakao.com/1107126954,서울 마포구 동교로 212-9 1층,,010-2047-0629,홍대역,일식,,37.55942940000001,126.9241146
3724,투썸플레이스 홍대입구역점,커피전문점,2,,https://place.map.kakao.com/26532091,서울 마포구 월드컵북로2길 57,,02-3142-7955,홍대역,"베이커리,카페",,37.557432,126.9233386
3725,한림돈가 서교점,"육류,고기",2,,https://place.map.kakao.com/542831511,서울 마포구 잔다리로 70,,02-336-6604,홍대역,한식,,37.5539373,126.916982
3726,칼디커피,커피전문점,3,,https://place.map.kakao.com/12394379,서울 마포구 와우산로29길 54,,02-335-7770,홍대역,"베이커리,카페",,37.5559152,126.9272595
3727,쭌곱창,"곱창,막창",4,,https://place.map.kakao.com/25754529,서울 마포구 와우산로29마길 6,,02-6010-2087,홍대역,한식,,37.5558155,126.926695
3728,두꺼비숙성횟집,회,3,,https://place.map.kakao.com/823005365,서울 마포구 어울마당로 146-1 1층,,02-336-5215,홍대역,일식,,37.5562308,126.9261956
3729,부산집,장어,3,,https://place.map.kakao.com/21410648,서울 마포구 월드컵북로 18,,02-336-5523,홍대역,한식,,37.5638781,126.914597
3730,미진,회,2,,https://place.map.kakao.com/173868474,서울 마포구 동교로 213 1층,,02-324-4848,홍대역,일식,,37.5590538,126.9234285
3731,옹다래찜닭 홍대점,닭요리,4,,https://place.map.kakao.com/25421177,서울 마포구 양화로 122,,02-3142-8763,홍대역,한식,,37.5540234,126.9205775
3732,큐브이스케이프 홍대점,테마카페,3,,https://place.map.kakao.com/27413260,서울 마포구 양화로16길 15 무광빌딩 4층,,02-323-5567,홍대역,"베이커리,카페",,37.5533515,126.9206064
3733,김덕후의곱창조 홍대4호점,"곱창,막창",2,,https://place.map.kakao.com/1395142361,서울 마포구 와우산로29길 44,,02-332-7992,홍대역,한식,,37.5557044,126.9277559
3734,토라비,디저트카페,4,,https://place.map.kakao.com/10900296,서울 마포구 와우산로29바길 24,,,홍대역,"베이커리,카페",,37.5554671,126.9255433
3735,동교해물,해산물,4,,https://place.map.kakao.com/749351572,서울 마포구 양화로18안길 18 1층,,010-2199-7055,홍대역,일식,,37.5566496,126.9255829
3736,서교밥집,"돈까스,우동",3,,https://place.map.kakao.com/20110358,서울 마포구 잔다리로 78,,02-6010-1208,홍대역,일식,,37.5544827,126.9164162
3737,메가커피 홍대입구역점,커피전문점,3,,https://place.map.kakao.com/1969925488,서울 마포구 홍익로6길 48 1층,,,홍대역,"베이커리,카페",,37.5561596,126.9242126
3738,방탈출카페ESC 홍대점,테마카페,1,,https://place.map.kakao.com/1604855298,서울 마포구 와우산로21길 19-16 NS타워 지하 2층,,02-336-8287,홍대역,"베이커리,카페",,37.55177219999999,126.9225079
3739,하연옥 마포점,냉면,3,,https://place.map.kakao.com/1898143409,서울 마포구 동교로 136 1층 101호,,02-332-3174,홍대역,한식,,37.5549983,126.9172315
3740,홍대차칸곱창,"곱창,막창",3,,https://place.map.kakao.com/23211197,서울 마포구 와우산로23길 35-8 1층,,02-337-3233,홍대역,한식,,37.5545578,126.9231548
3741,박용석스시 2호점,"초밥,롤",2,,https://place.map.kakao.com/19176980,서울 마포구 월드컵북로 30,,02-322-6365,홍대역,일식,,37.56913360000001,126.908319
3742,백년커피,카페,2,,https://place.map.kakao.com/27413495,서울 마포구 동교로 211,,02-332-7200,홍대역,"베이커리,카페",,37.5589775,126.9232677
3743,오늘와인한잔 홍대3호점,와인바,4,,https://place.map.kakao.com/2060194340,서울 마포구 양화로18안길 7 지하 1층,,,홍대역,"호프,펍",,37.5567889,126.9250467
3744,탐스피자,피자,4,,https://place.map.kakao.com/1243543166,서울 마포구 신촌로2안길 35 1층,,02-6014-7400,홍대역,패스트푸드,,37.557008,126.9290252
3745,딩굴딩굴알타미라,만화카페,3,,https://place.map.kakao.com/26844658,서울 마포구 와우산로29길 21 지하1층,,02-322-7676,홍대역,"베이커리,카페",,37.5548682,126.9285511
3746,청록양식,이탈리안,4,,https://place.map.kakao.com/332625164,서울 마포구 동교로 220-7 1층,,02-332-1904,홍대역,양식,,37.5595279,126.9242445
3747,후통,중식,4,,https://place.map.kakao.com/2050101733,서울 마포구 와우산로29다길 14 지하 1층,,010-4737-5874,홍대역,중식,,37.5549534,126.9275132
3748,빌라더다이닝,양식,4,,https://place.map.kakao.com/711200306,"서울 마포구 동교로30길 16 1,2층",,02-322-4363,홍대역,양식,,37.5600982,126.9248294
3749,둥지닭볶음탕,닭요리,4,,https://place.map.kakao.com/1560620998,서울 마포구 와우산로29마길 16,,070-4042-4602,홍대역,한식,,37.5554676,126.9263944
3750,오모테나시,일식,3,,https://place.map.kakao.com/27108530,서울 마포구 월드컵북로2길 82 1층,,02-324-1237,홍대역,일식,,37.5581263,126.9245838
3751,블랑누아,와인바,3,,https://place.map.kakao.com/1418299770,서울 마포구 연희로1길 15 3층,,02-332-6841,홍대역,"호프,펍",,37.5596269,126.9256171
3752,구름뜬하늘,애견카페,3,,https://place.map.kakao.com/191087514,서울 마포구 와우산로27길 21 2층,,02-3144-4978,홍대역,"베이커리,카페",,37.5541195,126.9270724
3753,동꾼 서교점,일본식주점,4,,https://place.map.kakao.com/18643106,서울 마포구 동교로22길 19 1층,,02-323-5451,홍대역,"호프,펍",,37.5546229,126.9188361
3754,몬스터치즈떡볶이,떡볶이,2,,https://place.map.kakao.com/27288199,서울 마포구 와우산로29길 57,,,홍대역,분식,,37.55581069999999,126.9269633
3755,코코샌드,디저트카페,4,,https://place.map.kakao.com/231659334,서울 마포구 양화로23길 22-7 2층,,,홍대역,"베이커리,카페",,37.5597173,126.9252536
3756,투썸플레이스 홍대걷고싶은거리점,커피전문점,3,,https://place.map.kakao.com/1351720419,서울 마포구 어울마당로 109 2~4층,,02-337-7955,홍대역,"베이커리,카페",,37.5547308,126.9226622
3757,미도인 홍대,일식,4,,https://place.map.kakao.com/453436326,서울 마포구 잔다리로2길 19 1층,,,홍대역,일식,,37.5516914,126.9209552
3758,탐스피자,피자,4,,https://place.map.kakao.com/1243543166,서울 마포구 신촌로2안길 35 1층,수~금 16:00 ~ 22:00,02-6014-7400,홍대역,패스트푸드,,37.557008,126.9290252
3759,딩굴딩굴알타미라,만화카페,3,,https://place.map.kakao.com/26844658,서울 마포구 와우산로29길 21 지하1층,매일 11:00 ~ 24:00,02-322-7676,홍대역,"베이커리,카페",,37.5548682,126.9285511
3760,청록양식,이탈리안,4,,https://place.map.kakao.com/332625164,서울 마포구 동교로 220-7 1층,월~금 13:00 ~ 22:00 · 브레이크타임 매일 15:30 ~ 17:00,02-332-1904,홍대역,양식,,37.5595279,126.9242445
3761,후통,중식,4,,https://place.map.kakao.com/2050101733,서울 마포구 와우산로29다길 14 지하 1층,월~금 17:00 ~ 01:00,010-4737-5874,홍대역,중식,,37.5549534,126.9275132
3762,빌라더다이닝,양식,4,,https://place.map.kakao.com/711200306,"서울 마포구 동교로30길 16 1,2층","월,화,수,목,일 11:30 ~ 24:00",02-322-4363,홍대역,양식,,37.5600982,126.9248294
3763,오모테나시,일식,3,,https://place.map.kakao.com/27108530,서울 마포구 월드컵북로2길 82 1층,월~금 17:00 ~ 24:00,02-324-1237,홍대역,일식,,37.5581263,126.9245838
3764,블랑누아,와인바,3,,https://place.map.kakao.com/1418299770,서울 마포구 연희로1길 15 3층,매일 14:00 ~ 01:00,02-332-6841,홍대역,"호프,펍",,37.5596269,126.9256171
3765,구름뜬하늘,애견카페,3,,https://place.map.kakao.com/191087514,서울 마포구 와우산로27길 21 2층,매일 11:00 ~ 22:00,02-3144-4978,홍대역,"베이커리,카페",,37.5541195,126.9270724
3766,동꾼 서교점,일본식주점,4,,https://place.map.kakao.com/18643106,서울 마포구 동교로22길 19 1층,매일 18:00 ~ 01:00,02-323-5451,홍대역,"호프,펍",,37.5546229,126.9188361
3767,코코샌드,디저트카페,4,,https://place.map.kakao.com/231659334,서울 마포구 양화로23길 22-7 2층,"월,화,수,목,일 12:00 ~ 22:00",,홍대역,"베이커리,카페",,37.5597173,126.9252536
3768,투썸플레이스 홍대걷고싶은거리점,커피전문점,3,,https://place.map.kakao.com/1351720419,서울 마포구 어울마당로 109 2~4층,"월,화,수,목,일 08:00 ~ 02:00",02-337-7955,홍대역,"베이커리,카페",,37.5547308,126.9226622
3769,미도인 홍대,일식,4,,https://place.map.kakao.com/453436326,서울 마포구 잔다리로2길 19 1층,영업시간 매일 11:30 ~ 21:00 · 브레이크타임 월~금 14:50 ~ 17:00,,홍대역,일식,,37.5516914,126.9209552
3770,연하동,일식,3,,https://place.map.kakao.com/1712115871,서울 마포구 연남로 6,,,홍대역,일식,,37.5604702,126.9235247
3771,동백집,삼겹살,2,,https://place.map.kakao.com/793095677,서울 마포구 양화로23길 44,,02-332-3948,홍대역,한식,,37.5602414,126.9246225
3772,루프탑G길리건스,칵테일바,4,,https://place.map.kakao.com/1923056352,"서울 마포구 홍익로3길 44 9,10층",,02-6403-0201,홍대역,"호프,펍",,37.5525739,126.9213963
3773,돈수백 홍대직영점,국밥,3,,https://place.map.kakao.com/8431668,서울 마포구 홍익로6길 56 1층,,02-324-3131,홍대역,한식,,37.5563216,126.9244898
3774,엑스이스케이프 홍대놀이터점,테마카페,2,,https://place.map.kakao.com/1772415237,서울 마포구 와우산로21길 20-5 홍대프라자 3층,,02-336-2425,홍대역,"베이커리,카페",,37.5525978,126.9226352
3775,그남자의볶음밥,한식,3,,https://place.map.kakao.com/25753018,서울 마포구 와우산로23길 43 2층,,070-4125-6514,홍대역,한식,,37.5547677,126.9234471
3776,비포선라이즈,실내포장마차,2,,https://place.map.kakao.com/1964366668,서울 마포구 잔다리로 20-11,,,홍대역,"호프,펍",,37.551297,126.9206949
3777,소고산제일루 본점,중식,3,,https://place.map.kakao.com/7965408,서울 마포구 잔다리로6길 40-6 2층,,,홍대역,중식,,37.5520807,126.9212574
3778,손오공마라탕 서교점,중식,3,,https://place.map.kakao.com/474254018,서울 마포구 잔다리로6길 23 2층,,02-336-4888,홍대역,중식,,37.5523369,126.9203053
3779,육몽식당,"육류,고기",4,,https://place.map.kakao.com/2099686767,"서울 마포구 양화로16길 19 1,2층",,,홍대역,한식,,37.5531817,126.9206655
3780,카페333,카페,4,,https://place.map.kakao.com/1933012298,서울 마포구 와우산로29라길 12,,02-3144-3312,홍대역,"베이커리,카페",,37.5552541,126.926995
3781,라화쿵부 홍대점,중식,2,,https://place.map.kakao.com/1585292621,서울 마포구 어울마당로 102 2층,,02-336-7786,홍대역,중식,,37.55387109999999,126.9224494
3782,스타벅스 동교점,커피전문점,4,,https://place.map.kakao.com/20705154,서울 마포구 월드컵북로 22 영준빌딩 1층,,1522-3232,홍대역,"베이커리,카페",,37.5568127,126.9199477
3783,토모토카레 홍대점,일식,4,,https://place.map.kakao.com/491500586,서울 마포구 와우산로29길 27,,02-3144-4200,홍대역,일식,,37.5550632,126.9282959
3784,연하동,일식,3,,https://place.map.kakao.com/1712115871,서울 마포구 연남로 6,매일 11:30 ~ 22:00,,홍대역,일식,,37.5604702,126.9235247
3785,루프탑G길리건스,칵테일바,4,,https://place.map.kakao.com/1923056352,"서울 마포구 홍익로3길 44 9,10층","월,화,수,목,일 17:30 ~ 02:30",02-6403-0201,홍대역,"호프,펍",,37.5525739,126.9213963
3786,그남자의볶음밥,한식,3,,https://place.map.kakao.com/25753018,서울 마포구 와우산로23길 43 2층,매일 10:00 ~ 21:30,070-4125-6514,홍대역,한식,,37.5547677,126.9234471
